datetime,GID_1,electricidad_departamento
2013-04-01,SLV_8,18.08796652490922
2013-07-01,SLV_8,18.04133208483485
2013-10-01,SLV_8,18.01034905969881
2014-01-01,SLV_8,16.27902962527796
2014-04-01,SLV_8,16.33819381939785
2014-07-01,SLV_8,16.3070186700728
2014-10-01,SLV_8,16.26636413683951
2015-01-01,SLV_8,16.3220324380227
2015-04-01,SLV_8,16.42551098138852
2015-07-01,SLV_8,16.40634683368612
2015-10-01,SLV_8,16.33984718426486
2016-01-01,SLV_8,16.38910335077415
2016-04-01,SLV_8,16.48070383297669
2016-07-01,SLV_8,16.40694759584242
2016-10-01,SLV_8,16.38163302706121
2017-01-01,SLV_8,16.42086670745375
2017-04-01,SLV_8,16.4626531039499
2017-07-01,SLV_8,16.40536703784032
2017-10-01,SLV_8,16.3830627581667
2018-01-01,SLV_8,16.42571141344072
2018-04-01,SLV_8,16.49684756636167
2018-07-01,SLV_8,16.46293143965568
2018-10-01,SLV_8,16.41297988993235
2019-01-01,SLV_8,16.47517899119193
2019-04-01,SLV_8,16.54179546435107
2019-07-01,SLV_8,16.50552665848463
2019-10-01,SLV_8,16.46185942317644
2020-01-01,SLV_8,16.52372317587616
2020-04-01,SLV_8,16.54070008606212
2020-07-01,SLV_8,16.48157283511459
2020-10-01,SLV_8,16.4793335323462
2021-01-01,SLV_8,16.55093222065991
2021-04-01,SLV_8,16.64618739486324
2021-07-01,SLV_8,16.5987363151972
2021-10-01,SLV_8,16.56757874815091
2022-01-01,SLV_8,16.62674921931894
2022-04-01,SLV_8,16.65451109738425
2022-07-01,SLV_8,16.59734698865709
2022-10-01,SLV_8,16.58310854781605
2023-01-01,SLV_8,16.6282049670372
2023-04-01,SLV_8,16.72376126509782
2023-07-01,SLV_8,16.71182672446956
2023-10-01,SLV_8,16.66504200867251
2024-01-01,SLV_8,16.74598608238337
2024-04-01,SLV_8,16.85497844197425
2024-07-01,SLV_8,16.73186280717995
2024-10-01,SLV_8,16.70962446472367
2025-01-01,SLV_8,16.74928966413836
2025-04-01,SLV_8,16.88602268401697
2025-07-01,SLV_8,16.79580799644462
2012-01-01,SLV_9,18.08237874347382
2012-04-01,SLV_9,18.10722423154929
2012-07-01,SLV_9,18.09216634901033
2012-10-01,SLV_9,18.07745013372626
2013-01-01,SLV_9,16.92782176564639
2013-04-01,SLV_9,16.95288860706062
2013-07-01,SLV_9,16.89274192261198
2013-10-01,SLV_9,16.88920355891264
2014-01-01,SLV_9,18.09088344987251
2014-04-01,SLV_9,18.16872998402684
2014-07-01,SLV_9,18.14177936691366
2014-10-01,SLV_9,18.08858226328054
2015-01-01,SLV_9,18.12116219545472
2015-04-01,SLV_9,18.23407124116395
2015-07-01,SLV_9,18.24514036451565
2015-10-01,SLV_9,18.17288442500396
2016-01-01,SLV_9,18.18924625371858
2016-04-01,SLV_9,18.2964863867139
2016-07-01,SLV_9,18.23665944265083
2016-10-01,SLV_9,18.20508055220223
2017-01-01,SLV_9,18.21028916280649
2017-04-01,SLV_9,18.27918258578648
2017-07-01,SLV_9,18.23376012631219
2017-10-01,SLV_9,18.20587280246141
2018-01-01,SLV_9,18.22306811362788
2018-04-01,SLV_9,18.30160761017715
2018-07-01,SLV_9,18.2984381223079
2018-10-01,SLV_9,18.23319262840954
2019-01-01,SLV_9,18.26117511589824
2019-04-01,SLV_9,18.34861942910447
2019-07-01,SLV_9,18.33310066691988
2019-10-01,SLV_9,18.26582631393435
2020-01-01,SLV_9,18.32033644490578
2020-04-01,SLV_9,18.28318634945621
2020-07-01,SLV_9,18.24192600469504
2020-10-01,SLV_9,18.27193757741907
2021-01-01,SLV_9,18.32360235537791
2021-04-01,SLV_9,18.44148058151613
2021-07-01,SLV_9,18.40537541731434
2021-10-01,SLV_9,18.38602682259344
2022-01-01,SLV_9,18.41041600511619
2022-04-01,SLV_9,18.47979947643934
2022-07-01,SLV_9,18.4245083076756
2022-10-01,SLV_9,18.42106322329781
2023-01-01,SLV_9,18.43137407030017
2023-04-01,SLV_9,18.568223807946
2023-07-01,SLV_9,18.57762847350067
2023-10-01,SLV_9,18.53907582862409
2024-01-01,SLV_9,18.55421537620914
2024-04-01,SLV_9,18.69492030111002
2024-07-01,SLV_9,18.58894549287341
2024-10-01,SLV_9,18.56280083388464
2025-01-01,SLV_9,18.56205387688005
2025-04-01,SLV_9,18.69192762605805
2025-07-01,SLV_9,18.61559941603721
