datetime,GID_1,gdp_ppp_departamento
2012-07-01,SLV_2,20.47842632800069
2012-10-01,SLV_2,20.51029990683003
2013-01-01,SLV_2,20.5431215373272
2013-04-01,SLV_2,20.5861362345578
2013-07-01,SLV_2,20.61016645398524
2013-10-01,SLV_2,20.60462207251085
2014-01-01,SLV_2,20.58489848244688
2014-04-01,SLV_2,20.57683907646258
2014-07-01,SLV_2,20.57535837773978
2014-10-01,SLV_2,20.59069843654456
2015-01-01,SLV_2,20.6438100309888
2015-04-01,SLV_2,20.65577942318693
2015-07-01,SLV_2,20.68384666410426
2015-10-01,SLV_2,20.69088259120027
2016-01-01,SLV_2,20.68177741656618
2016-04-01,SLV_2,20.71512430129969
2016-07-01,SLV_2,20.72050650251551
2016-10-01,SLV_2,20.73603809594846
2017-01-01,SLV_2,20.74681176599989
2017-04-01,SLV_2,20.76889008714096
2017-07-01,SLV_2,20.77581191092288
2017-10-01,SLV_2,20.78495117844728
2018-01-01,SLV_2,20.78011163389755
2018-04-01,SLV_2,20.78701356500594
2018-07-01,SLV_2,20.7908776198364
2018-10-01,SLV_2,20.79507532805994
2019-01-01,SLV_2,20.80808056788767
2019-04-01,SLV_2,20.82068525209075
2019-07-01,SLV_2,20.83428882068704
2019-10-01,SLV_2,20.84354596475398
2020-01-01,SLV_2,20.8257891835488
2020-04-01,SLV_2,20.63114456491429
2020-07-01,SLV_2,20.76767996320272
2020-10-01,SLV_2,20.83767545386225
2021-01-01,SLV_2,20.86799836639893
2021-04-01,SLV_2,20.88233290370444
2021-07-01,SLV_2,20.89186989319272
2021-10-01,SLV_2,20.90371384394827
2022-01-01,SLV_2,20.91698633298796
2022-04-01,SLV_2,20.92110908294488
2022-07-01,SLV_2,20.92793017774112
2022-10-01,SLV_2,20.9275075154896
2023-01-01,SLV_2,
2023-04-01,SLV_2,
2023-07-01,SLV_2,
2023-10-01,SLV_2,
2024-01-01,SLV_2,
2024-04-01,SLV_2,
2024-07-01,SLV_2,
2024-10-01,SLV_2,
2025-01-01,SLV_2,
2025-04-01,SLV_2,
2025-07-01,SLV_2,
2012-01-01,SLV_3,20.67951060362467
2012-04-01,SLV_3,20.686382123039
2012-07-01,SLV_3,20.68344452547577
2012-10-01,SLV_3,20.68597451715488
2013-01-01,SLV_3,20.67235122440862
2013-04-01,SLV_3,20.68826354887731
2013-07-01,SLV_3,20.70503629271807
2013-10-01,SLV_3,20.71108979916569
2014-01-01,SLV_3,20.72154733658026
2014-04-01,SLV_3,20.72757350642666
2014-07-01,SLV_3,20.72426505759564
2014-10-01,SLV_3,20.72117908808016
2015-01-01,SLV_3,20.73955221872741
2015-04-01,SLV_3,20.72958427816314
2015-07-01,SLV_3,20.74680826288472
2015-10-01,SLV_3,20.75364548365434
2016-01-01,SLV_3,20.75475952164272
2016-04-01,SLV_3,20.79162218235363
2016-07-01,SLV_3,20.79404692341738
2016-10-01,SLV_3,20.8003280292634
2017-01-01,SLV_3,20.79557995946577
2017-04-01,SLV_3,20.80893244356766
2017-07-01,SLV_3,20.81299112178426
2017-10-01,SLV_3,20.82551703638989
2018-01-01,SLV_3,20.82966334970534
2018-04-01,SLV_3,20.84265877083496
2018-07-01,SLV_3,20.84939759284152
2018-10-01,SLV_3,20.85339526490747
2019-01-01,SLV_3,20.86332510515552
2019-04-01,SLV_3,20.87485359414728
2019-07-01,SLV_3,20.88933809892884
2019-10-01,SLV_3,20.90125959857268
2020-01-01,SLV_3,20.88764197512851
2020-04-01,SLV_3,20.69493423614941
2020-07-01,SLV_3,20.83611512878985
2020-10-01,SLV_3,20.90895300896622
2021-01-01,SLV_3,20.94113083357189
2021-04-01,SLV_3,20.9555096782681
2021-07-01,SLV_3,20.96338800227567
2021-10-01,SLV_3,20.97192888201654
2022-01-01,SLV_3,20.98030959037526
2022-04-01,SLV_3,20.98079437232016
2022-07-01,SLV_3,20.98532903898716
2022-10-01,SLV_3,20.98379406991821
2023-01-01,SLV_3,
2023-04-01,SLV_3,
2023-07-01,SLV_3,
2023-10-01,SLV_3,
2024-01-01,SLV_3,
2024-04-01,SLV_3,
2024-07-01,SLV_3,
2024-10-01,SLV_3,
2025-01-01,SLV_3,
2025-04-01,SLV_3,
2025-07-01,SLV_3,
2012-01-01,SLV_4,21.10429405859411
2012-04-01,SLV_4,21.11915937499655
2012-07-01,SLV_4,21.12377687497214
2012-10-01,SLV_4,21.13494020042607
2013-01-01,SLV_4,21.12926469930624
2013-04-01,SLV_4,21.15475483746121
2013-07-01,SLV_4,21.1803414559011
2013-10-01,SLV_4,21.19393022881714
2014-01-01,SLV_4,21.21152636639298
2014-04-01,SLV_4,21.22486132065299
2014-07-01,SLV_4,21.22899731616045
2014-10-01,SLV_4,21.23385709209576
2015-01-01,SLV_4,21.26082720578282
2015-04-01,SLV_4,21.25562750393758
2015-07-01,SLV_4,21.27422877511917
2015-10-01,SLV_4,21.2790035140266
2016-01-01,SLV_4,21.27464124068214
2016-04-01,SLV_4,21.30882164594096
2016-07-01,SLV_4,21.31056547383862
2016-10-01,SLV_4,21.31849889649952
2017-01-01,SLV_4,21.3175626252849
2017-04-01,SLV_4,21.33435009661319
2017-07-01,SLV_4,21.34129367690964
2017-10-01,SLV_4,21.35621140854538
2018-01-01,SLV_4,21.36228143311325
2018-04-01,SLV_4,21.37690550039236
2018-07-01,SLV_4,21.38504870588227
2018-10-01,SLV_4,21.3902304889863
2019-01-01,SLV_4,21.4010599300608
2019-04-01,SLV_4,21.41144045873278
2019-07-01,SLV_4,21.42279122473126
2019-10-01,SLV_4,21.42968555122982
2020-01-01,SLV_4,21.40897896796699
2020-04-01,SLV_4,21.20813287510949
2020-07-01,SLV_4,21.3475171689638
2020-10-01,SLV_4,21.41970274079958
2021-01-01,SLV_4,21.45229240750415
2021-04-01,SLV_4,21.46688696011662
2021-07-01,SLV_4,21.47498813411746
2021-10-01,SLV_4,21.48388249578303
2022-01-01,SLV_4,21.49272985492113
2022-04-01,SLV_4,21.49350557691409
2022-07-01,SLV_4,21.49835356488679
2022-10-01,SLV_4,21.49699292881159
2023-01-01,SLV_4,
2023-04-01,SLV_4,
2023-07-01,SLV_4,
2023-10-01,SLV_4,
2024-01-01,SLV_4,
2024-04-01,SLV_4,
2024-07-01,SLV_4,
2024-10-01,SLV_4,
2025-01-01,SLV_4,
2025-04-01,SLV_4,
2025-07-01,SLV_4,
2012-01-01,SLV_5,22.65630237601059
2012-04-01,SLV_5,22.66244668963464
2012-07-01,SLV_5,22.6609757018037
2012-10-01,SLV_5,22.66545132537393
2013-01-01,SLV_5,22.65675153044914
2013-04-01,SLV_5,22.67074263562063
2013-07-01,SLV_5,22.68221544591295
2013-10-01,SLV_5,22.6809338364058
2014-01-01,SLV_5,22.68033725062782
2014-04-01,SLV_5,22.68252880600424
2014-07-01,SLV_5,22.68298326977336
2014-10-01,SLV_5,22.69033503703178
2015-01-01,SLV_5,22.72314109599928
2015-04-01,SLV_5,22.722376781204
2015-07-01,SLV_5,22.73720386182092
2015-10-01,SLV_5,22.73485354526521
2016-01-01,SLV_5,22.719204215771
2016-04-01,SLV_5,22.73997952803024
2016-07-01,SLV_5,22.73359174371733
2016-10-01,SLV_5,22.73470364657678
2017-01-01,SLV_5,22.72955162419238
2017-04-01,SLV_5,22.73946448568082
2017-07-01,SLV_5,22.73904744457614
2017-10-01,SLV_5,22.74487745830724
2018-01-01,SLV_5,22.74116519830165
2018-04-01,SLV_5,22.74726190718275
2018-07-01,SLV_5,22.74881691520351
2018-10-01,SLV_5,22.74911562882229
2019-01-01,SLV_5,22.75650026025418
2019-04-01,SLV_5,22.76258014377087
2019-07-01,SLV_5,22.76876145784795
2019-10-01,SLV_5,22.76970620873853
2020-01-01,SLV_5,22.74228500951176
2020-04-01,SLV_5,22.53249674504219
2020-07-01,SLV_5,22.66276187618442
2020-10-01,SLV_5,22.72570528508444
2021-01-01,SLV_5,22.74801314805772
2021-04-01,SLV_5,22.75539124505764
2021-07-01,SLV_5,22.75939021179409
2021-10-01,SLV_5,22.76751499804619
2022-01-01,SLV_5,22.77881105349176
2022-04-01,SLV_5,22.78124583930289
2022-07-01,SLV_5,22.78750910178328
2022-10-01,SLV_5,22.78689898244319
2023-01-01,SLV_5,
2023-04-01,SLV_5,
2023-07-01,SLV_5,
2023-10-01,SLV_5,
2024-01-01,SLV_5,
2024-04-01,SLV_5,
2024-07-01,SLV_5,
2024-10-01,SLV_5,
2025-01-01,SLV_5,
2025-04-01,SLV_5,
2025-07-01,SLV_5,
2012-01-01,SLV_6,21.45433392410737
2012-04-01,SLV_6,21.46659027558881
2012-07-01,SLV_6,21.47096850420514
2012-10-01,SLV_6,21.4832529748296
2013-01-01,SLV_6,21.48139665948104
2013-04-01,SLV_6,21.50531538609873
2013-07-01,SLV_6,21.52601288976535
2013-10-01,SLV_6,21.53218326687753
2014-01-01,SLV_6,21.53902477335586
2014-04-01,SLV_6,21.54555846874776
2014-07-01,SLV_6,21.54683255235646
2014-10-01,SLV_6,21.55238635284002
2015-01-01,SLV_6,21.58283863968804
2015-04-01,SLV_6,21.5810679664802
2015-07-01,SLV_6,21.60120668929995
2015-10-01,SLV_6,21.60700746511012
2016-01-01,SLV_6,21.60303591378725
2016-04-01,SLV_6,21.63610557139132
2016-07-01,SLV_6,21.63796184489325
2016-10-01,SLV_6,21.64575444057939
2017-01-01,SLV_6,21.64499460570195
2017-04-01,SLV_6,21.66078148760062
2017-07-01,SLV_6,21.66659868014473
2017-10-01,SLV_6,21.67962802259109
2018-01-01,SLV_6,21.68364540567205
2018-04-01,SLV_6,21.69606590286938
2018-07-01,SLV_6,21.70232499892142
2018-10-01,SLV_6,21.70581107192153
2019-01-01,SLV_6,21.71490301084753
2019-04-01,SLV_6,21.72395113219164
2019-07-01,SLV_6,21.73433051407627
2019-10-01,SLV_6,21.74072509471617
2020-01-01,SLV_6,21.72049239143871
2020-04-01,SLV_6,21.52406344374811
2020-07-01,SLV_6,21.65892172878323
2020-10-01,SLV_6,21.72809906874662
2021-01-01,SLV_6,21.75818993350401
2021-04-01,SLV_6,21.77120845601747
2021-07-01,SLV_6,21.77838188621794
2021-10-01,SLV_6,21.786864003179
2022-01-01,SLV_6,21.79581435977286
2022-04-01,SLV_6,21.79671366870535
2022-07-01,SLV_6,21.80153378453475
2022-10-01,SLV_6,21.80014193230521
2023-01-01,SLV_6,
2023-04-01,SLV_6,
2023-07-01,SLV_6,
2023-10-01,SLV_6,
2024-01-01,SLV_6,
2024-04-01,SLV_6,
2024-07-01,SLV_6,
2024-10-01,SLV_6,
2025-01-01,SLV_6,
2025-04-01,SLV_6,
2025-07-01,SLV_6,
2012-01-01,SLV_7,20.96729260753863
2012-04-01,SLV_7,20.96311967040102
2012-07-01,SLV_7,20.95568702341029
2012-10-01,SLV_7,20.95896750567252
2013-01-01,SLV_7,20.95325067426429
2013-04-01,SLV_7,20.96941246055194
2013-07-01,SLV_7,20.98149269620101
2013-10-01,SLV_7,20.9790256027675
2014-01-01,SLV_7,20.97581102441494
2014-04-01,SLV_7,20.97334468430393
2014-07-01,SLV_7,20.96693195753257
2014-10-01,SLV_7,20.96557838536265
2015-01-01,SLV_7,20.98917697004621
2015-04-01,SLV_7,20.98072726817355
2015-07-01,SLV_7,20.9923417155976
2015-10-01,SLV_7,20.98889460866173
2016-01-01,SLV_7,20.97452242300142
2016-04-01,SLV_7,20.99952540974918
2016-07-01,SLV_7,20.99576639409694
2016-10-01,SLV_7,21.00033864308155
2017-01-01,SLV_7,20.99859234864545
2017-04-01,SLV_7,21.01387205716837
2017-07-01,SLV_7,21.01931179867742
2017-10-01,SLV_7,21.0323184714874
2018-01-01,SLV_7,21.03643681089781
2018-04-01,SLV_7,21.04773461162291
2018-07-01,SLV_7,21.05146773588247
2018-10-01,SLV_7,21.05106446237578
2019-01-01,SLV_7,21.05509286802982
2019-04-01,SLV_7,21.06071874309187
2019-07-01,SLV_7,21.06933346364816
2019-10-01,SLV_7,21.07541594266736
2020-01-01,SLV_7,21.05557736871825
2020-04-01,SLV_7,20.84994171297517
2020-07-01,SLV_7,20.9849452499351
2020-10-01,SLV_7,21.04922778103634
2021-01-01,SLV_7,21.07037307018901
2021-04-01,SLV_7,21.0768092992035
2021-07-01,SLV_7,21.08010019547449
2021-10-01,SLV_7,21.08778371441762
2022-01-01,SLV_7,21.0988996096155
2022-04-01,SLV_7,21.10118145694083
2022-07-01,SLV_7,21.10739169222298
2022-10-01,SLV_7,21.10676297928217
2023-01-01,SLV_7,
2023-04-01,SLV_7,
2023-07-01,SLV_7,
2023-10-01,SLV_7,
2024-01-01,SLV_7,
2024-04-01,SLV_7,
2024-07-01,SLV_7,
2024-10-01,SLV_7,
2025-01-01,SLV_7,
2025-04-01,SLV_7,
2025-07-01,SLV_7,
2012-01-01,SLV_8,20.6923196151185
2012-04-01,SLV_8,20.70333346157204
2012-07-01,SLV_8,20.70586560659559
2012-10-01,SLV_8,20.71516465973798
2013-01-01,SLV_8,20.70988948894847
2013-04-01,SLV_8,20.73103949306716
2013-07-01,SLV_8,20.75043004621065
2013-10-01,SLV_8,20.7569418967293
2014-01-01,SLV_8,20.76536413253682
2014-04-01,SLV_8,20.77193367040929
2014-07-01,SLV_8,20.77185133553458
2014-10-01,SLV_8,20.77442569818153
2015-01-01,SLV_8,20.7999696850531
2015-04-01,SLV_8,20.78843755480569
2015-07-01,SLV_8,20.7932497426497
2015-10-01,SLV_8,20.77820168428017
2016-01-01,SLV_8,20.74693419609383
2016-04-01,SLV_8,20.76270584384908
2016-07-01,SLV_8,20.75306463733101
2016-10-01,SLV_8,20.75769969245712
2017-01-01,SLV_8,20.7608132418822
2017-04-01,SLV_8,20.78241284703829
2017-07-01,SLV_8,20.79366562013602
2017-10-01,SLV_8,20.81310444817922
2018-01-01,SLV_8,20.8233320626454
2018-04-01,SLV_8,20.84093744485716
2018-07-01,SLV_8,20.85052937667905
2018-10-01,SLV_8,20.8557772432946
2019-01-01,SLV_8,20.8655232696297
2019-04-01,SLV_8,20.87501333913924
2019-07-01,SLV_8,20.88569692379638
2019-10-01,SLV_8,20.89199860513021
2020-01-01,SLV_8,20.87012353521378
2020-04-01,SLV_8,20.66127165096662
2020-07-01,SLV_8,20.80292446754266
2020-10-01,SLV_8,20.87437578565059
2021-01-01,SLV_8,20.90427481253939
2021-04-01,SLV_8,20.91720028194922
2021-07-01,SLV_8,20.92495385107627
2021-10-01,SLV_8,20.93505847110813
2022-01-01,SLV_8,20.94659547845075
2022-04-01,SLV_8,20.9492365929671
2022-07-01,SLV_8,20.95556769042942
2022-10-01,SLV_8,20.95498024158746
2023-01-01,SLV_8,
2023-04-01,SLV_8,
2023-07-01,SLV_8,
2023-10-01,SLV_8,
2024-01-01,SLV_8,
2024-04-01,SLV_8,
2024-07-01,SLV_8,
