datetime,GID_1,poblacion_departamento
2012-10-01,SLV_4,253183.62349269705
2013-01-01,SLV_4,254083.40208899457
2013-04-01,SLV_4,254983.1806852921
2013-07-01,SLV_4,255882.9592815897
2013-10-01,SLV_4,256782.73787788724
2014-01-01,SLV_4,257682.5164741848
2014-04-01,SLV_4,258582.29507048236
2014-07-01,SLV_4,259482.0736667799
2014-10-01,SLV_4,260381.85226307745
2015-01-01,SLV_4,261281.630859375
2015-04-01,SLV_4,261471.32220458984
2015-07-01,SLV_4,261661.0135498047
2015-10-01,SLV_4,261850.70489501956
2016-01-01,SLV_4,262040.3962402344
2016-04-01,SLV_4,262211.76953125
2016-07-01,SLV_4,262383.1428222656
2016-10-01,SLV_4,262554.51611328125
2017-01-01,SLV_4,262725.8894042969
2017-04-01,SLV_4,262822.6721801758
2017-07-01,SLV_4,262919.4549560547
2017-10-01,SLV_4,263016.2377319336
2018-01-01,SLV_4,263113.0205078125
2018-04-01,SLV_4,263147.5794067383
2018-07-01,SLV_4,263182.13830566406
2018-10-01,SLV_4,263216.69720458984
2019-01-01,SLV_4,263251.2561035156
2019-04-01,SLV_4,263268.32012939453
2019-07-01,SLV_4,263285.38415527344
2019-10-01,SLV_4,263302.44818115234
2020-01-01,SLV_4,263319.51220703125
2020-04-01,SLV_4,263562.8384399414
2020-07-01,SLV_4,263806.1646728516
2020-10-01,SLV_4,264049.4909057617
2021-01-01,SLV_4,264292.8171386719
2021-04-01,SLV_4,264495.4204711914
2021-07-01,SLV_4,264698.02380371094
2021-10-01,SLV_4,264900.62713623047
2022-01-01,SLV_4,265103.23046875
2022-04-01,SLV_4,265419.2010498047
2022-07-01,SLV_4,265735.1716308594
2022-10-01,SLV_4,266051.14221191406
2023-01-01,SLV_4,266367.11279296875
2023-04-01,SLV_4,266670.7877807617
2023-07-01,SLV_4,266974.4627685547
2023-10-01,SLV_4,267278.13775634766
2024-01-01,SLV_4,267581.8127441406
2024-04-01,SLV_4,267882.27630615234
2024-07-01,SLV_4,268182.73986816406
2024-10-01,SLV_4,268483.2034301758
2025-01-01,SLV_4,268783.6669921875
2025-04-01,SLV_4,269060.70526123047
2025-07-01,SLV_4,269337.74353027344
2025-10-01,SLV_4,269614.7817993164
2026-01-01,SLV_4,269891.8200683594
2026-04-01,SLV_4,270159.3474121094
2026-07-01,SLV_4,270426.8747558594
2026-10-01,SLV_4,270694.4020996094
2027-01-01,SLV_4,270961.9294433594
2027-04-01,SLV_4,271227.2303466797
2027-07-01,SLV_4,271492.53125
2027-10-01,SLV_4,271757.8321533203
2028-01-01,SLV_4,272023.1330566406
2028-04-01,SLV_4,272275.9104614258
2028-07-01,SLV_4,272528.68786621094
2028-10-01,SLV_4,272781.4652709961
2029-01-01,SLV_4,273034.24267578125
2029-04-01,SLV_4,273278.3602294922
2029-07-01,SLV_4,273522.4777832031
2029-10-01,SLV_4,273766.59533691406
2030-01-01,SLV_4,274010.712890625
2030-04-01,SLV_4,333974.53466796875
2030-07-01,SLV_4,393938.3564453125
2030-10-01,SLV_4,453902.17822265625
1992-01-01,SLV_5,513866.0
1992-04-01,SLV_5,516721.2226880944
1992-07-01,SLV_5,519576.4453761888
1992-10-01,SLV_5,522431.66806428327
1993-01-01,SLV_5,525286.8907523777
1993-04-01,SLV_5,528142.1134404722
1993-07-01,SLV_5,530997.3361285666
1993-10-01,SLV_5,533852.558816661
1994-01-01,SLV_5,536707.7815047555
1994-04-01,SLV_5,539563.0041928499
1994-07-01,SLV_5,542418.2268809443
1994-10-01,SLV_5,545273.4495690388
1995-01-01,SLV_5,548128.6722571332
1995-04-01,SLV_5,550983.8949452275
1995-07-01,SLV_5,553839.117633322
1995-10-01,SLV_5,556694.3403214165
1996-01-01,SLV_5,559549.5630095109
1996-04-01,SLV_5,562404.7856976052
1996-07-01,SLV_5,565260.0083856997
1996-10-01,SLV_5,568115.2310737942
1997-01-01,SLV_5,570970.4537618886
1997-04-01,SLV_5,573825.6764499829
1997-07-01,SLV_5,576680.8991380774
1997-10-01,SLV_5,579536.1218261719
1998-01-01,SLV_5,582391.3445142662
1998-04-01,SLV_5,585246.5672023607
1998-07-01,SLV_5,588101.7898904551
1998-10-01,SLV_5,590957.0125785496
1999-01-01,SLV_5,593812.235266644
1999-04-01,SLV_5,596667.4579547385
1999-07-01,SLV_5,599522.6806428329
1999-10-01,SLV_5,602377.9033309272
2000-01-01,SLV_5,605233.1260190217
2000-04-01,SLV_5,608088.3487071162
2000-07-01,SLV_5,610943.5713952106
2000-10-01,SLV_5,613798.7940833049
2001-01-01,SLV_5,616654.0167713994
2001-04-01,SLV_5,619509.2394594939
2001-07-01,SLV_5,622364.4621475884
2001-10-01,SLV_5,625219.6848356827
2002-01-01,SLV_5,628074.9075237772
2002-04-01,SLV_5,630930.1302118716
2002-07-01,SLV_5,633785.3528999661
2002-10-01,SLV_5,636640.5755880605
2003-01-01,SLV_5,639495.7982761549
2003-04-01,SLV_5,642351.0209642493
2003-07-01,SLV_5,645206.2436523438
2003-10-01,SLV_5,648061.4663404382
2004-01-01,SLV_5,650916.6890285326
2004-04-01,SLV_5,653771.911716627
2004-07-01,SLV_5,656627.1344047214
2004-10-01,SLV_5,659482.3570928159
2005-01-01,SLV_5,662337.5797809103
2005-04-01,SLV_5,665192.8024690048
2005-07-01,SLV_5,668048.0251570991
2005-10-01,SLV_5,670903.2478451936
2006-01-01,SLV_5,673758.4705332881
2006-04-01,SLV_5,676613.6932213826
2006-07-01,SLV_5,679468.9159094769
2006-10-01,SLV_5,682324.1385975713
2007-01-01,SLV_5,685179.3612856658
2007-04-01,SLV_5,688034.5839737603
2007-07-01,SLV_5,690889.8066618546
2007-10-01,SLV_5,693745.029349949
2008-01-01,SLV_5,696600.2520380435
2008-04-01,SLV_5,699455.4747261379
2008-07-01,SLV_5,702310.6974142323
2008-10-01,SLV_5,705165.9201023267
2009-01-01,SLV_5,708021.1427904211
2009-04-01,SLV_5,710876.3654785156
2009-07-01,SLV_5,713731.5881666101
2009-10-01,SLV_5,716586.8108547045
2010-01-01,SLV_5,719442.033542799
2010-04-01,SLV_5,722297.2562308933
2010-07-01,SLV_5,725152.4789189878
2010-10-01,SLV_5,728007.7016070823
2011-01-01,SLV_5,730862.9242951766
2011-04-01,SLV_5,733718.146983271
2011-07-01,SLV_5,736573.3696713655
2011-10-01,SLV_5,739428.59235946
2012-01-01,SLV_5,742283.8150475543
2012-04-01,SLV_5,745139.0377356488
2012-07-01,SLV_5,747994.2604237432
2012-10-01,SLV_5,750849.4831118376
2013-01-01,SLV_5,753704.7057999321
2013-04-01,SLV_5,756559.9284880266
2013-07-01,SLV_5,759415.151176121
2013-10-01,SLV_5,762270.3738642153
2014-01-01,SLV_5,765125.5965523098
2014-04-01,SLV_5,767980.8192404043
2014-07-01,SLV_5,770836.0419284987
2014-10-01,SLV_5,773691.264616593
2015-01-01,SLV_5,776546.4873046875
2015-04-01,SLV_5,777110.2045898438
2015-07-01,SLV_5,777673.921875
2015-10-01,SLV_5,778237.6391601562
2016-01-01,SLV_5,778801.3564453125
2016-04-01,SLV_5,779310.1643066406
2016-07-01,SLV_5,779818.9721679688
2016-10-01,SLV_5,780327.7800292969
2017-01-01,SLV_5,780836.587890625
2017-04-01,SLV_5,781124.0793457031
2017-07-01,SLV_5,781411.5708007812
2017-10-01,SLV_5,781699.0622558594
2018-01-01,SLV_5,781986.5537109375
2018-04-01,SLV_5,782089.1961669922
2018-07-01,SLV_5,782191.8386230469
2018-10-01,SLV_5,782294.4810791016
2019-01-01,SLV_5,782397.1235351562
2019-04-01,SLV_5,782447.8382568359
2019-07-01,SLV_5,782498.5529785156
2019-10-01,SLV_5,782549.2677001953
2020-01-01,SLV_5,782599.982421875
2020-04-01,SLV_5,783322.5010986328
2020-07-01,SLV_5,784045.0197753906
2020-10-01,SLV_5,784767.5384521484
2021-01-01,SLV_5,785490.0571289062
2021-04-01,SLV_5,786091.7846679688
2021-07-01,SLV_5,786693.5122070312
2021-10-01,SLV_5,787295.2397460938
2022-01-01,SLV_5,787896.9672851562
2022-04-01,SLV_5,788835.6890869141
2022-07-01,SLV_5,789774.4108886719
2022-10-01,SLV_5,790713.1326904297
2023-01-01,SLV_5,791651.8544921875
2023-04-01,SLV_5,792554.1268310547
2023-07-01,SLV_5,793456.3991699219
2023-10-01,SLV_5,794358.6715087891
2024-01-01,SLV_5,795260.9438476562
2024-04-01,SLV_5,796154.2355957031
2024-07-01,SLV_5,797047.52734375
2024-10-01,SLV_5,797940.8190917969
2025-01-01,SLV_5,798834.1108398438
2025-04-01,SLV_5,799657.8270263672
2025-07-01,SLV_5,800481.5432128906
2025-10-01,SLV_5,801305.2593994141
2026-01-01,SLV_5,802128.9755859375
2026-04-01,SLV_5,802924.09765625
2026-07-01,SLV_5,803719.2197265625
2026-10-01,SLV_5,804514.341796875
2027-01-01,SLV_5,805309.4638671875
2027-04-01,SLV_5,806097.6850585938
2027-07-01,SLV_5,806885.90625
2027-10-01,SLV_5,807674.1274414062
2028-01-01,SLV_5,808462.3486328125
2028-04-01,SLV_5,809213.2191162109
2028-07-01,SLV_5,809964.0895996094
2028-10-01,SLV_5,810714.9600830078
2029-01-01,SLV_5,811465.8305664062
2029-04-01,SLV_5,812190.5822753906
2029-07-01,SLV_5,812915.333984375
2029-10-01,SLV_5,813640.0856933594
2030-01-01,SLV_5,814364.8374023438
2030-04-01,SLV_5,672252.3780517578
2030-07-01,SLV_5,530139.9187011719
2030-10-01,SLV_5,388027.45935058594
1992-01-01,SLV_6,245915.0
1992-04-01,SLV_6,247030.9378861137
1992-07-01,SLV_6,248146.87577222745
1992-10-01,SLV_6,249262.81365834115
1993-01-01,SLV_6,250378.75154445483
1993-04-01,SLV_6,251494.6894305685
1993-07-01,SLV_6,252610.62731668225
1993-10-01,SLV_6,253726.565202796
1994-01-01,SLV_6,254842.50308890967
1994-04-01,SLV_6,255958.44097502335
1994-07-01,SLV_6,257074.37886113708
1994-10-01,SLV_6,258190.3167472508
1995-01-01,SLV_6,259306.25463336447
1995-04-01,SLV_6,260422.19251947815
1995-07-01,SLV_6,261538.13040559183
1995-10-01,SLV_6,262654.0682917056
1996-01-01,SLV_6,263770.0061778193
1996-04-01,SLV_6,264885.944063933
1996-07-01,SLV_6,266001.8819500467
1996-10-01,SLV_6,267117.8198361604
1997-01-01,SLV_6,268233.7577222741
1997-04-01,SLV_6,269349.6956083878
1997-07-01,SLV_6,270465.6334945015
1997-10-01,SLV_6,271581.57138061523
1998-01-01,SLV_6,272697.50926672894
1998-04-01,SLV_6,273813.44715284265
1998-07-01,SLV_6,274929.3850389564
1998-10-01,SLV_6,276045.32292507007
1999-01-01,SLV_6,277161.2608111838
1999-04-01,SLV_6,278277.1986972975
1999-07-01,SLV_6,279393.1365834112
1999-10-01,SLV_6,280509.0744695249
2000-01-01,SLV_6,281625.0123556386
2000-04-01,SLV_6,282740.9502417523
2000-07-01,SLV_6,283856.888127866
2000-10-01,SLV_6,284972.8260139797
2001-01-01,SLV_6,286088.7639000934
2001-04-01,SLV_6,287204.7017862071
2001-07-01,SLV_6,288320.6396723208
2001-10-01,SLV_6,289436.5775584345
2002-01-01,SLV_6,290552.5154445482
2002-04-01,SLV_6,291668.4533306619
2002-07-01,SLV_6,292784.39121677564
2002-10-01,SLV_6,293900.32910288934
2003-01-01,SLV_6,295016.26698900305
2003-04-01,SLV_6,296132.2048751168
2003-07-01,SLV_6,297248.14276123047
2003-10-01,SLV_6,298364.0806473442
2004-01-01,SLV_6,299480.0185334579
2004-04-01,SLV_6,300595.9564195716
2004-07-01,SLV_6,301711.8943056853
2004-10-01,SLV_6,302827.832191799
2005-01-01,SLV_6,303943.7700779127
2005-04-01,SLV_6,305059.7079640264
2005-07-01,SLV_6,306175.64585014014
2005-10-01,SLV_6,307291.58373625384
2006-01-01,SLV_6,308407.52162236755
2006-04-01,SLV_6,309523.45950848126
2006-07-01,SLV_6,310639.39739459497
2006-10-01,SLV_6,311755.3352807087
2007-01-01,SLV_6,312871.2731668224
2007-04-01,SLV_6,313987.2110529361
2007-07-01,SLV_6,315103.1489390498
2007-10-01,SLV_6,316219.08682516345
2008-01-01,SLV_6,317335.0247112772
2008-04-01,SLV_6,318450.96259739087
2008-07-01,SLV_6,319566.9004835046
2008-10-01,SLV_6,320682.8383696183
2009-01-01,SLV_6,321798.776255732
2009-04-01,SLV_6,322914.7141418457
2009-07-01,SLV_6,324030.6520279594
2009-10-01,SLV_6,325146.5899140731
2010-01-01,SLV_6,326262.5278001868
2010-04-01,SLV_6,327378.46568630054
2010-07-01,SLV_6,328494.40357241424
2010-10-01,SLV_6,329610.34145852795
2011-01-01,SLV_6,330726.27934464166
2011-04-01,SLV_6,331842.21723075537
2011-07-01,SLV_6,332958.1551168691
2011-10-01,SLV_6,334074.0930029828
2012-01-01,SLV_6,335190.0308890965
2012-04-01,SLV_6,336305.9687752102
2012-07-01,SLV_6,337421.90666132385
2012-10-01,SLV_6,338537.8445474376
2013-01-01,SLV_6,339653.78243355127
2013-04-01,SLV_6,340769.720319665
2013-07-01,SLV_6,341885.6582057787
2013-10-01,SLV_6,343001.5960918924
2014-01-01,SLV_6,344117.5339780061
2014-04-01,SLV_6,345233.4718641198
2014-07-01,SLV_6,346349.4097502335
2014-10-01,SLV_6,347465.34763634723
2015-01-01,SLV_6,348581.28552246094
2015-04-01,SLV_6,348834.0674133301
2015-07-01,SLV_6,349086.8493041992
2015-10-01,SLV_6,349339.6311950684
2016-01-01,SLV_6,349592.4130859375
2016-04-01,SLV_6,349821.0387878418
2016-07-01,SLV_6,350049.6644897461
2016-10-01,SLV_6,350278.2901916504
2017-01-01,SLV_6,350506.9158935547
2017-04-01,SLV_6,350635.9143066406
2017-07-01,SLV_6,350764.91271972656
2017-10-01,SLV_6,350893.9111328125
2018-01-01,SLV_6,351022.90954589844
2018-04-01,SLV_6,351068.94735717773
2018-07-01,SLV_6,351114.98516845703
2018-10-01,SLV_6,351161.0229797363
2019-01-01,SLV_6,351207.0607910156
2019-04-01,SLV_6,351229.7999572754
2019-07-01,SLV_6,351252.5391235352
2019-10-01,SLV_6,351275.2782897949
2020-01-01,SLV_6,351298.0174560547
2020-04-01,SLV_6,351622.4775695801
2020-07-01,SLV_6,351946.93768310547
2020-10-01,SLV_6,352271.39779663086
2021-01-01,SLV_6,352595.85791015625
2021-04-01,SLV_6,352866.0756530762
2021-07-01,SLV_6,353136.2933959961
2021-10-01,SLV_6,353406.511138916
2022-01-01,SLV_6,353676.72888183594
2022-04-01,SLV_6,354098.1116638184
2022-07-01,SLV_6,354519.4944458008
2022-10-01,SLV_6,354940.8772277832
2023-01-01,SLV_6,355362.2600097656
2023-04-01,SLV_6,355767.2625732422
2023-07-01,SLV_6,356172.26513671875
2023-10-01,SLV_6,356577.2677001953
2024-01-01,SLV_6,356982.2702636719
2024-04-01,SLV_6,357383.04306030273
2024-07-01,SLV_6,357783.8158569336
2024-10-01,SLV_6,358184.58865356445
2025-01-01,SLV_6,358585.3614501953
2025-04-01,SLV_6,358954.8701171875
2025-07-01,SLV_6,359324.3787841797
2025-10-01,SLV_6,359693.8874511719
2026-01-01,SLV_6,360063.39611816406
2026-04-01,SLV_6,360420.1610107422
2026-07-01,SLV_6,360776.9259033203
2026-10-01,SLV_6,361133.6907958984
2027-01-01,SLV_6,361490.45568847656
2027-04-01,SLV_6,361844.1561279297
2027-07-01,SLV_6,362197.8565673828
2027-10-01,SLV_6,362551.557006836
2028-01-01,SLV_6,362905.25744628906
2028-04-01,SLV_6,363242.3324890137
2028-07-01,SLV_6,363579.4075317383
2028-10-01,SLV_6,363916.4825744629
2029-01-01,SLV_6,364253.5576171875
2029-04-01,SLV_6,364578.4132385254
2029-07-01,SLV_6,364903.2688598633
2029-10-01,SLV_6,365228.1244812012
2030-01-01,SLV_6,365552.9801025391
2030-04-01,SLV_6,338055.9850769043
2030-07-01,SLV_6,310558.99005126953
2030-10-01,SLV_6,283061.9950256348
1992-01-01,SLV_7,255565.0
1992-04-01,SLV_7,255157.09247622284
1992-07-01,SLV_7,254749.18495244565
1992-10-01,SLV_7,254341.2774286685
1993-01-01,SLV_7,253933.3699048913
1993-04-01,SLV_7,253525.4623811141
1993-07-01,SLV_7,253117.55485733692
1993-10-01,SLV_7,252709.64733355973
1994-01-01,SLV_7,252301.7398097826
1994-04-01,SLV_7,251893.83228600543
1994-07-01,SLV_7,251485.92476222827
1994-10-01,SLV_7,251078.01723845108
1995-01-01,SLV_7,250670.10971467392
1995-04-01,SLV_7,250262.20219089676
1995-07-01,SLV_7,249854.2946671196
1995-10-01,SLV_7,249446.3871433424
1996-01-01,SLV_7,249038.4796195652
1996-04-01,SLV_7,248630.57209578803
1996-07-01,SLV_7,248222.6645720109
1996-10-01,SLV_7,247814.7570482337
1997-01-01,SLV_7,247406.8495244565
1997-04-01,SLV_7,246998.9420006793
1997-07-01,SLV_7,246591.03447690216
1997-10-01,SLV_7,246183.126953125
1998-01-01,SLV_7,245775.2194293478
1998-04-01,SLV_7,245367.31190557065
1998-07-01,SLV_7,244959.40438179343
1998-10-01,SLV_7,244551.4968580163
1999-01-01,SLV_7,244143.58933423916
1999-04-01,SLV_7,243735.681810462
1999-07-01,SLV_7,243327.7742866848
1999-10-01,SLV_7,242919.8667629076
2000-01-01,SLV_7,242511.95923913043
2000-04-01,SLV_7,242104.05171535327
2000-07-01,SLV_7,241696.14419157608
2000-10-01,SLV_7,241288.2366677989
2001-01-01,SLV_7,240880.32914402173
2001-04-01,SLV_7,240472.42162024457
2001-07-01,SLV_7,240064.51409646735
2001-10-01,SLV_7,239656.6065726902
2002-01-01,SLV_7,239248.69904891303
2002-04-01,SLV_7,238840.79152513584
2002-07-01,SLV_7,238432.8840013587
2002-10-01,SLV_7,238024.9764775815
2003-01-01,SLV_7,237617.06895380435
2003-04-01,SLV_7,237209.1614300272
2003-07-01,SLV_7,236801.25390625
2003-10-01,SLV_7,236393.34638247284
2004-01-01,SLV_7,235985.43885869565
2004-04-01,SLV_7,235577.5313349185
2004-07-01,SLV_7,235169.6238111413
2004-10-01,SLV_7,234761.7162873641
2005-01-01,SLV_7,234353.80876358692
2005-04-01,SLV_7,233945.90123980975
2005-07-01,SLV_7,233537.9937160326
2005-10-01,SLV_7,233130.08619225543
2006-01-01,SLV_7,232722.17866847827
2006-04-01,SLV_7,232314.27114470108
2006-07-01,SLV_7,231906.3636209239
2006-10-01,SLV_7,231498.45609714676
2007-01-01,SLV_7,231090.54857336957
2007-04-01,SLV_7,230682.6410495924
2007-07-01,SLV_7,230274.7335258152
2007-10-01,SLV_7,229866.82600203803
2008-01-01,SLV_7,229458.9184782609
2008-04-01,SLV_7,229051.0109544837
2008-07-01,SLV_7,228643.1034307065
2008-10-01,SLV_7,228235.19590692932
2009-01-01,SLV_7,227827.2883831522
2009-04-01,SLV_7,227419.380859375
2009-07-01,SLV_7,227011.47333559784
2009-10-01,SLV_7,226603.56581182068
2010-01-01,SLV_7,226195.6582880435
2010-04-01,SLV_7,225787.7507642663
2010-07-01,SLV_7,225379.84324048916
2010-10-01,SLV_7,224971.935716712
2011-01-01,SLV_7,224564.0281929348
2011-04-01,SLV_7,224156.1206691576
2011-07-01,SLV_7,223748.21314538043
2011-10-01,SLV_7,223340.30562160327
2012-01-01,SLV_7,222932.3980978261
2012-04-01,SLV_7,222524.49057404892
2012-07-01,SLV_7,222116.58305027176
2012-10-01,SLV_7,221708.67552649457
2013-01-01,SLV_7,221300.7680027174
2013-04-01,SLV_7,220892.86047894025
2013-07-01,SLV_7,220484.95295516303
2013-10-01,SLV_7,220077.04543138584
2014-01-01,SLV_7,219669.1379076087
2014-04-01,SLV_7,219261.23038383157
2014-07-01,SLV_7,218853.32286005435
2014-10-01,SLV_7,218445.4153362772
2015-01-01,SLV_7,218037.5078125
2015-04-01,SLV_7,218197.01818847656
2015-07-01,SLV_7,218356.52856445312
2015-10-01,SLV_7,218516.0389404297
2016-01-01,SLV_7,218675.54931640625
2016-04-01,SLV_7,218819.91735839844
2016-07-01,SLV_7,218964.28540039065
2016-10-01,SLV_7,219108.6534423828
2017-01-01,SLV_7,219253.021484375
2017-04-01,SLV_7,219335.3060913086
2017-07-01,SLV_7,219417.5906982422
2017-10-01,SLV_7,219499.87530517575
2018-01-01,SLV_7,219582.15991210935
2018-04-01,SLV_7,219612.63275146484
2018-07-01,SLV_7,219643.1055908203
2018-10-01,SLV_7,219673.57843017575
2019-01-01,SLV_7,219704.05126953125
2019-04-01,SLV_7,219719.87747192383
2019-07-01,SLV_7,219735.7036743164
2019-10-01,SLV_7,219751.52987670896
2020-01-01,SLV_7,219767.3560791016
2020-04-01,SLV_7,219971.40774536133
2020-07-01,SLV_7,220175.4594116211
2020-10-01,SLV_7,220379.5110778809
2021-01-01,SLV_7,220583.56274414065
2021-04-01,SLV_7,220753.7130432129
2021-07-01,SLV_7,220923.8633422852
2021-10-01,SLV_7,221094.01364135745
2022-01-01,SLV_7,221264.1639404297
2022-04-01,SLV_7,221529.1701965332
2022-07-01,SLV_7,221794.17645263672
2022-10-01,SLV_7,222059.18270874023
2023-01-01,SLV_7,222324.18896484372
2023-04-01,SLV_7,222579.1725769043
2023-07-01,SLV_7,222834.15618896484
2023-10-01,SLV_7,223089.1398010254
2024-01-01,SLV_7,223344.12341308597
2024-04-01,SLV_7,223596.29498291016
2024-07-01,SLV_7,223848.4665527344
2024-10-01,SLV_7,224100.6381225586
2025-01-01,SLV_7,224352.8096923828
2025-04-01,SLV_7,224585.3655395508
2025-07-01,SLV_7,224817.92138671875
2025-10-01,SLV_7,225050.47723388672
2026-01-01,SLV_7,225283.0330810547
2026-04-01,SLV_7,225507.57833862305
2026-07-01,SLV_7,225732.1235961914
2026-10-01,SLV_7,225956.66885375977
2027-01-01,SLV_7,226181.21411132807
2027-04-01,SLV_7,226403.94610595703
2027-07-01,SLV_7,226626.67810058597
2027-10-01,SLV_7,226849.41009521484
2028-01-01,SLV_7,227072.14208984372
2028-04-01,SLV_7,227284.34140014648
2028-07-01,SLV_7,227496.5407104492
2028-10-01,SLV_7,227708.74002075195
2029-01-01,SLV_7,227920.9393310547
2029-04-01,SLV_7,228125.76699829104
2029-07-01,SLV_7,228330.59466552731
2029-10-01,SLV_7,228535.42233276367
2030-01-01,SLV_7,228740.25
2030-04-01,SLV_7,211591.6875
2030-07-01,SLV_7,194443.125
2030-10-01,SLV_7,177294.5625
1992-01-01,SLV_8,160146.0
1992-04-01,SLV_8,160435.11697387695
1992-07-01,SLV_8,160724.2339477539
1992-10-01,SLV_8,161013.35092163086
1993-01-01,SLV_8,161302.4678955078
1993-04-01,SLV_8,161591.58486938477
1993-07-01,SLV_8,161880.70184326172
1993-10-01,SLV_8,162169.81881713867
1994-01-01,SLV_8,162458.93579101562
1994-04-01,SLV_8,162748.05276489258
1994-07-01,SLV_8,163037.16973876953
1994-10-01,SLV_8,163326.28671264648
1995-01-01,SLV_8,163615.40368652344
1995-04-01,SLV_8,163904.5206604004
1995-07-01,SLV_8,164193.63763427734
1995-10-01,SLV_8,164482.7546081543
1996-01-01,SLV_8,164771.87158203125
1996-04-01,SLV_8,165060.9885559082
1996-07-01,SLV_8,165350.10552978516
1996-10-01,SLV_8,165639.2225036621
1997-01-01,SLV_8,165928.33947753906
1997-04-01,SLV_8,166217.45645141602
1997-07-01,SLV_8,166506.57342529297
1997-10-01,SLV_8,166795.69039916992
1998-01-01,SLV_8,167084.80737304688
1998-04-01,SLV_8,167373.92434692383
1998-07-01,SLV_8,167663.04132080078
1998-10-01,SLV_8,167952.15829467773
1999-01-01,SLV_8,168241.2752685547
1999-04-01,SLV_8,168530.39224243164
1999-07-01,SLV_8,168819.5092163086
1999-10-01,SLV_8,169108.62619018555
2000-01-01,SLV_8,169397.7431640625
2000-04-01,SLV_8,169686.86013793945
2000-07-01,SLV_8,169975.9771118164
2000-10-01,SLV_8,170265.09408569336
2001-01-01,SLV_8,170554.2110595703
2001-04-01,SLV_8,170843.32803344727
2001-07-01,SLV_8,171132.44500732422
2001-10-01,SLV_8,171421.56198120117
2002-01-01,SLV_8,171710.67895507812
2002-04-01,SLV_8,171999.79592895508
2002-07-01,SLV_8,172288.91290283203
2002-10-01,SLV_8,172578.02987670898
2003-01-01,SLV_8,172867.14685058594
2003-04-01,SLV_8,173156.2638244629
2003-07-01,SLV_8,173445.38079833984
2003-10-01,SLV_8,173734.4977722168
2004-01-01,SLV_8,174023.61474609375
2004-04-01,SLV_8,174312.7317199707
2004-07-01,SLV_8,174601.84869384766
2004-10-01,SLV_8,174890.9656677246
2005-01-01,SLV_8,175180.08264160156
2005-04-01,SLV_8,175469.19961547852
2005-07-01,SLV_8,175758.31658935547
2005-10-01,SLV_8,176047.43356323242
2006-01-01,SLV_8,176336.55053710938
2006-04-01,SLV_8,176625.66751098633
2006-07-01,SLV_8,176914.78448486328
2006-10-01,SLV_8,177203.90145874023
2007-01-01,SLV_8,177493.0184326172
2007-04-01,SLV_8,177782.13540649414
2007-07-01,SLV_8,178071.2523803711
2007-10-01,SLV_8,178360.36935424805
2008-01-01,SLV_8,178649.486328125
2008-04-01,SLV_8,178938.60330200195
2008-07-01,SLV_8,179227.7202758789
2008-10-01,SLV_8,179516.83724975586
2009-01-01,SLV_8,179805.9542236328
2009-04-01,SLV_8,180095.07119750977
2009-07-01,SLV_8,180384.18817138672
2009-10-01,SLV_8,180673.30514526367
2010-01-01,SLV_8,180962.42211914065
2010-04-01,SLV_8,181251.5390930176
2010-07-01,SLV_8,181540.65606689453
2010-10-01,SLV_8,181829.77304077148
2011-01-01,SLV_8,182118.89001464844
2011-04-01,SLV_8,182408.0069885254
2011-07-01,SLV_8,182697.12396240237
2011-10-01,SLV_8,182986.2409362793
2012-01-01,SLV_8,183275.35791015625
2012-04-01,SLV_8,183564.4748840332
2012-07-01,SLV_8,183853.59185791016
2012-10-01,SLV_8,184142.7088317871
2013-01-01,SLV_8,184431.8258056641
2013-04-01,SLV_8,184720.94277954104
2013-07-01,SLV_8,185010.059753418
2013-10-01,SLV_8,185299.1767272949
2014-01-01,SLV_8,185588.29370117188
2014-04-01,SLV_8,185877.41067504883
2014-07-01,SLV_8,186166.52764892575
2014-10-01,SLV_8,186455.64462280276
2015-01-01,SLV_8,186744.7615966797
2015-04-01,SLV_8,186880.52200317383
2015-07-01,SLV_8,187016.282409668
2015-10-01,SLV_8,187152.0428161621
2016-01-01,SLV_8,187287.80322265625
2016-04-01,SLV_8,187410.4917602539
2016-07-01,SLV_8,187533.1802978516
2016-10-01,SLV_8,187655.8688354492
2017-01-01,SLV_8,187778.55737304688
2017-04-01,SLV_8,187847.80905151367
2017-07-01,SLV_8,187917.06072998047
2017-10-01,SLV_8,187986.31240844727
2018-01-01,SLV_8,188055.5640869141
2018-04-01,SLV_8,188080.38723754883
2018-07-01,SLV_8,188105.2103881836
2018-10-01,SLV_8,188130.0335388184
2019-01-01,SLV_8,188154.85668945312
2019-04-01,SLV_8,188167.16177368164
2019-07-01,SLV_8,188179.46685791016
2019-10-01,SLV_8,188191.77194213867
2020-01-01,SLV_8,188204.0770263672
2020-04-01,SLV_8,188378.1473388672
2020-07-01,SLV_8,188552.2176513672
2020-10-01,SLV_8,188726.2879638672
2021-01-01,SLV_8,188900.3582763672
2021-04-01,SLV_8,189045.3615722656
2021-07-01,SLV_8,189190.3648681641
2021-10-01,SLV_8,189335.3681640625
2022-01-01,SLV_8,189480.3714599609
2022-04-01,SLV_8,189706.2237548828
2022-07-01,SLV_8,189932.0760498047
2022-10-01,SLV_8,190157.92834472656
2023-01-01,SLV_8,190383.78063964844
2023-04-01,SLV_8,190600.74877929688
2023-07-01,SLV_8,190817.7169189453
